Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1709390475,9,,Aggregated,19.800000,0.000000,36,470,830,950,1400,1800,2000,2800,2800,2800,2800,1181,0,30,301.6457221541154,4.133223999815527,3464.0151600001445,1378.285351397121
1709390476,9,POST,/postData,5.800000,0.000000,75,820,900,1200,1800,2000,2000,2800,2800,2800,2800,371,0,38,192.6332037520245,30.210411000098247,2794.10284100004,125.01886792452831
1709390476,9,GET,/randStr,10.000000,0.000000,8,9,11,12,16,950,1100,1300,1300,1300,1300,614,0,7,51.909171628671004,4.133223999815527,1948.4888090000823,2591.3517915309444
1709390476,9,GET,/slow,3.700000,0.000000,950,1200,1300,1300,1700,2000,2300,2300,2300,2300,2300,203,0,1200.0,1263.543639029584,366.6006329999618,3464.0151600001445,0.0
1709390476,9,,Aggregated,19.500000,0.000000,38,520,850,950,1300,1800,2000,2300,2800,2800,2800,1188,0,30,302.8943675883929,4.133223999815527,3464.0151600001445,1378.3434343434344
1709390477,9,POST,/postData,5.900000,0.000000,490,890,1300,1500,1900,2000,2800,2800,2800,2800,2800,376,0,38,210.5232904441509,30.210411000098247,2794.10284100004,124.68882978723404
1709390477,9,GET,/randStr,10.200000,0.000000,7,8,10,11,15,20,950,1300,1300,1300,1300,625,0,7,51.12753935200599,4.133223999815527,1948.4888090000823,2581.288
1709390477,9,GET,/slow,3.600000,0.000000,1000,1300,1500,1700,1900,2000,2300,2300,2300,2300,2300,206,0,1200.0,1272.1206026942007,366.6006329999618,3464.0151600001445,0.0
1709390477,9,,Aggregated,19.700000,0.000000,37,570,870,1100,1700,1900,2000,2600,2800,2800,2800,1207,0,30,309.17010228418405,4.133223999815527,3464.0151600001445,1375.4664457332228
1709390478,9,POST,/postData,5.700000,0.000000,75,900,1300,1500,1900,2000,2800,2800,2800,2800,2800,380,0,39,211.69592743947544,30.210411000098247,2794.10284100004,124.44736842105263
1709390478,9,GET,/randStr,9.900000,0.000000,7,9,10,11,15,25,1300,1700,1700,1700,1700,630,0,7,53.421116111117264,4.133223999815527,1948.4888090000823,2584.177777777778
1709390478,9,GET,/slow,3.900000,0.000000,1000,1300,1700,1700,2000,2300,2600,2600,2600,2600,2600,210,0,1200.0,1270.8125076238352,366.6006329999618,3464.0151600001445,0.0
1709390478,9,,Aggregated,19.500000,0.000000,39,650,900,1100,1700,1900,2300,2600,2800,2800,2800,1220,0,30,312.27080506394276,4.133223999815527,3464.0151600001445,1373.2147540983606
1709390479,9,POST,/postData,5.400000,0.000000,67,890,1200,1300,1900,2200,2600,2800,2800,2800,2800,390,0,39,218.71455892820947,30.210411000098247,2794.10284100004,124.62307692307692
1709390479,9,GET,/randStr,7.900000,0.000000,7,9,11,12,25,1100,1300,1700,1700,1700,1700,646,0,7,55.714305554184676,4.133223999815527,1948.4888090000823,2568.2445820433436
1709390479,9,GET,/slow,3.600000,0.000000,1100,1300,1700,1900,2000,2300,2600,2600,2600,2600,2600,214,0,1200.0,1272.3118195093687,366.6006329999618,3464.0151600001445,0.0
1709390479,9,,Aggregated,16.900000,0.000000,41,770,980,1100,1700,2000,2300,2600,2800,2800,2800,1250,0,31,314.8518789960081,4.133223999815527,3464.0151600001445,1366.1512
1709390480,9,POST,/postData,5.400000,0.000000,67,820,980,1300,1800,2200,2600,2800,2800,2800,2800,399,0,39,219.88352812281158,30.210411000098247,2794.10284100004,124.51127819548873
1709390480,9,GET,/randStr,7.900000,0.000000,8,9,11,11,26,1100,1300,1700,1700,1700,1700,656,0,7,56.398610852138475,4.133223999815527,1948.4888090000823,2571.495426829268
1709390480,9,GET,/slow,3.600000,0.000000,970,1300,1500,1700,2000,2300,2600,2600,2600,2600,2600,217,0,1200.0,1264.4062858249079,366.6006329999618,3464.0151600001445,0.0
1709390480,9,,Aggregated,16.900000,0.000000,42,760,950,1000,1700,1900,2300,2600,2800,2800,2800,1272,0,31,313.7635066540958,4.133223999815527,3464.0151600001445,1365.236635220126
1709390481,9,POST,/postData,5.700000,0.000000,71,870,1200,1300,1900,2200,2800,2800,2800,2800,2800,404,0,39,221.81237043812402,30.210411000098247,2794.10284100004,124.17821782178218
1709390481,9,GET,/randStr,8.500000,0.000000,8,9,11,11,26,1100,1300,1700,1700,1700,1700,665,0,7,57.56382546767278,4.133223999815527,1948.4888090000823,2563.221052631579
1709390481,9,GET,/slow,3.600000,0.000000,1000,1300,1700,1700,2000,2300,2600,2600,2600,2600,2600,219,0,1200.0,1266.2473558128104,366.6006329999618,3464.0151600001445,0.0
1709390481,9,,Aggregated,17.800000,0.000000,41,760,970,1100,1700,1900,2300,2600,2800,2800,2800,1288,0,31,314.5965159285794,4.133223999815527,3464.0151600001445,1362.3524844720496
1709390482,9,POST,/postData,6.200000,0.000000,71,870,1300,1400,1900,2200,2800,2800,2800,2800,2800,406,0,39,230.37994828325577,30.210411000098247,2794.10284100004,124.26108374384236
1709390482,9,GET,/randStr,8.000000,0.000000,8,9,11,12,26,1100,1300,1700,1700,1700,1700,672,0,7,57.74853233631376,4.133223999815527,1948.4888090000823,2559.1934523809523
1709390482,9,GET,/slow,3.700000,0.000000,1100,1700,1800,1900,2000,2300,2600,2600,2600,2600,2600,223,0,1200.0,1264.455446470876,366.6006329999618,3464.0151600001445,0.0
1709390482,9,,Aggregated,17.900000,0.000000,38,480,950,1200,1700,2000,2300,2600,2800,2800,2800,1301,0,31,318.4587527256036,4.133223999815527,3464.0151600001445,1360.6671790930054
1709390483,9,POST,/postData,5.800000,0.000000,52,550,980,1400,1900,2200,2600,2800,2800,2800,2800,419,0,39,235.12022489738104,30.210411000098247,2794.10284100004,123.71360381861575
1709390483,9,GET,/randStr,7.600000,0.000000,8,9,10,11,22,1100,1300,1700,1700,1700,1700,688,0,7,56.58491990988865,4.133223999815527,1948.4888090000823,2564.4404069767443
1709390483,9,GET,/slow,3.500000,0.000000,1100,1700,1800,1900,2100,2600,3600,3600,3600,3600,3600,228,0,1200.0,1272.0372860394973,366.6006329999618,3555.4882730002646,0.0
1709390483,9,,Aggregated,16.900000,0.000000,38,390,870,1000,1700,2000,2600,2800,3600,3600,3600,1335,0,31,320.20247217004624,4.133223999815527,3555.4882730002646,1360.4277153558053
1709390484,9,POST,/postData,4.900000,0.000000,52,550,980,1400,1900,2200,2600,2800,2800,2800,2800,420,0,39,236.2749708023872,30.210411000098247,2794.10284100004,123.80952380952381
1709390484,9,GET,/randStr,7.700000,0.000000,8,9,11,12,25,1100,1300,1700,1700,1700,1700,692,0,7,56.350743878617415,4.133223999815527,1948.4888090000823,2558.323699421965
1709390484,9,GET,/slow,3.500000,0.000000,1100,1700,1800,1900,2000,2600,3600,3600,3600,3600,3600,229,0,1200.0,1269.4175467074483,366.6006329999618,3555.4882730002646,0.0
1709390484,9,,Aggregated,16.100000,0.000000,38,370,870,1000,1700,2000,2600,2800,3600,3600,3600,1341,0,31,319.8559438456464,4.133223999815527,3555.4882730002646,1358.9560029828485
1709390485,10,POST,/postData,5.900000,0.000000,62,720,1300,1600,1900,2600,3400,3800,3800,3800,3800,427,0,39,255.8969478149963,30.210411000098247,3788.8904950000324,123.63934426229508
1709390485,10,GET,/randStr,8.600000,0.000000,9,10,11,12,67,950,1200,1700,1700,1700,1700,704,0,8,57.26391534943468,4.133223999815527,1948.4888090000823,2563.119318181818
1709390485,10,GET,/slow,3.300000,0.000000,1200,1700,1800,1900,2100,2600,3600,3600,3600,3600,3600,235,0,1200.0,1273.2297866468318,366.6006329999618,3555.4882730002646,0.0
1709390485,10,,Aggregated,17.800000,0.000000,40,390,920,1100,1800,2100,2600,3600,3800,3800,3800,1366,0,31,328.5437723169922,4.133223999815527,3788.8904950000324,1359.6120058565155
1709390486,10,POST,/postData,5.800000,0.000000,57,550,980,1600,1900,2600,3400,3800,3800,3800,3800,427,0,39,255.8969478149963,30.210411000098247,3788.8904950000324,123.63934426229508
1709390486,10,GET,/randStr,9.100000,0.000000,9,10,11,16,67,950,1200,1700,1700,1700,1700,704,0,8,57.26391534943468,4.133223999815527,1948.4888090000823,2563.119318181818
1709390486,10,GET,/slow,3.400000,0.000000,1300,1700,1800,1900,2100,2600,3600,3600,3600,3600,3600,237,0,1200.0,1275.4799990422175,366.6006329999618,3555.4882730002646,0.0
1709390486,10,,Aggregated,18.300000,0.000000,41,390,920,1100,1800,2100,2600,3600,3800,3800,3800,1368,0,31,330.31473164913115,4.133223999815527,3788.8904950000324,1357.624269005848
1709390487,10,POST,/postData,5.500000,0.000000,67,800,1300,1700,1800,2200,3400,3800,3800,3800,3800,431,0,39,265.77459888167914,30.210411000098247,3788.8904950000324,123.76334106728538
1709390487,10,GET,/randStr,9.000000,0.000000,9,10,12,16,380,1100,1200,1400,1400,1400,1400,710,0,8,58.78808272958099,4.133223999815527,1948.4888090000823,2570.688732394366
1709390487,10,GET,/slow,3.400000,0.000000,1300,1700,1800,1800,2000,2200,3600,3600,3600,3600,3600,240,0,1200.0,1274.0280737000228,366.6006329999618,3555.4882730002646,0.0
1709390487,10,,Aggregated,17.900000,0.000000,42,410,950,1200,1700,1900,2200,3600,3800,3800,3800,1381,0,31,334.5801075626445,4.133223999815527,3788.8904950000324,1360.2686459087618
1709390488,10,POST,/postData,5.600000,0.000000,54,800,1000,1700,1900,3200,3400,3800,3800,3800,3800,440,0,40,277.9376093841002,30.210411000098247,3788.8904950000324,123.46363636363637
1709390488,10,GET,/randStr,9.000000,0.000000,9,10,11,12,380,1100,1400,1700,1700,1700,1700,716,0,8,60.70158468436132,4.133223999815527,1948.4888090000823,2579.1103351955308
1709390488,10,GET,/slow,3.300000,0.000000,1200,1700,1700,1800,1900,2200,3600,3600,3600,3600,3600,244,0,1200.0,1272.6709396762524,366.6006329999618,3555.4882730002646,0.0
1709390488,10,,Aggregated,17.900000,0.000000,43,510,960,1200,1700,2000,3200,3600,3800,3800,3800,1400,0,32,340.2047086028662,4.133223999815527,3788.8904950000324,1357.8335714285715
1709390489,10,POST,/postData,5.700000,0.000000,60,1100,1700,1700,2200,3200,3800,3800,3800,3800,3800,449,0,40,285.8688697527941,30.210411000098247,3788.8904950000324,123.6391982182628
1709390489,10,GET,/randStr,9.100000,0.000000,9,10,12,12,67,1100,1400,1700,1700,1700,1700,731,0,8,61.054788927500034,3.927824000129476,1948.4888090000823,2566.106703146375
1709390489,10,GET,/slow,3.500000,0.000000,1400,1700,1700,1800,1900,2200,3600,3600,3600,3600,3600,248,0,1200.0,1270.7012663226028,366.6006329999618,3555.4882730002646,0.0
1709390489,10,,Aggregated,18.300000,0.000000,43,530,1100,1400,1800,2200,3200,3600,3800,3800,3800,1428,0,32,341.82078940687177,3.927824000129476,3788.8904950000324,1352.4775910364147
1709390490,10,POST,/postData,5.400000,0.000000,72,1100,1700,1700,2200,3200,3800,3800,3800,3800,3800,452,0,40,286.61941319248734,30.210411000098247,3788.8904950000324,123.61283185840708
1709390490,10,GET,/randStr,8.100000,0.000000,9,10,12,12,67,1100,1400,1700,1700,1700,1700,737,0,8,60.61994147625925,3.927824000129476,1948.4888090000823,2563.9131614654
1709390490,10,GET,/slow,3.300000,0.000000,1400,1700,1700,1800,1900,2200,3600,3600,3600,3600,3600,250,0,1200.0,1271.2584676240226,366.6006329999618,3555.4882730002646,0.0
1709390490,10,,Aggregated,16.800000,0.000000,43,550,1100,1400,1800,2200,3200,3600,3800,3800,3800,1439,0,32,341.9343214294742,3.927824000129476,3788.8904950000324,1351.9645587213342
1709390491,10,POST,/postData,5.900000,0.000000,530,1100,1700,1800,2200,3200,3400,3800,3800,3800,3800,456,0,40,301.11556883114986,30.210411000098247,3788.8904950000324,123.46271929824562
1709390491,10,GET,/randStr,8.400000,0.000000,9,10,12,12,30,730,1400,1700,1700,1700,1700,750,0,8,59.78603295066937,3.927824000129476,1948.4888090000823,2554.7
1709390491,10,GET,/slow,3.400000,0.000000,1400,1700,1700,1700,1800,2200,3600,3600,3600,3600,3600,253,0,1200.0,1275.8296691027874,366.6006329999618,3555.4882730002646,0.0
1709390491,10,,Aggregated,17.700000,0.000000,42,550,1100,1400,1700,2200,3200,3600,3800,3800,3800,1459,0,32,346.0816520788293,3.927824000129476,3788.8904950000324,1351.832762165867
1709390492,10,POST,/postData,5.300000,0.000000,950,1400,1700,1800,2300,3200,3800,3800,3800,3800,3800,461,0,40,302.26246664209106,30.210411000098247,3788.8904950000324,123.59436008676789
1709390492,10,GET,/randStr,8.100000,0.000000,9,10,12,13,67,730,1400,1700,1700,1700,1700,761,0,8,59.83815504468033,3.927824000129476,1948.4888090000823,2564.8396846254927
1709390492,10,GET,/slow,3.200000,0.000000,1400,1600,1700,1700,1800,2200,3600,3600,3600,3600,3600,256,0,1200.0,1272.594355562522,366.6006329999618,3555.4882730002646,0.0
1709390492,10,,Aggregated,16.600000,0.000000,42,730,1100,1400,1700,2200,3200,3600,3800,3800,3800,1478,0,31,345.5101408220647,3.927824000129476,3788.8904950000324,1359.1474966170501
1709390493,10,POST,/postData,4.800000,0.000000,920,1100,1700,1800,2300,3200,3800,3800,3800,3800,3800,464,0,40,304.37268089656123,30.210411000098247,3788.8904950000324,123.28017241379311
1709390493,10,GET,/randStr,7.400000,0.000000,9,10,12,13,67,730,1400,1700,1700,1700,1700,767,0,8,59.442707769233884,3.927824000129476,1948.4888090000823,2562.8292046936117
1709390493,10,GET,/slow,3.200000,0.000000,1400,1700,1700,1700,1800,1800,2200,2200,2200,2200,2200,257,0,1200.0,1274.4683056731728,366.6006329999618,3555.4882730002646,0.0
1709390493,10,,Aggregated,15.400000,0.000000,41,730,1100,1400,1700,1800,2500,3400,3800,3800,3800,1488,0,31,345.6719323608955,3.927824000129476,3788.8904950000324,1359.470430107527
1709390494,10,POST,/postData,4.800000,0.000000,950,1400,1800,1800,3200,3800,4900,4900,4900,4900,4900,470,0,41,325.5559537340522,30.210411000098247,4920.737171000383,123.23404255319149
1709390494,10,GET,/randStr,7.400000,0.000000,9,10,12,13,67,730,1400,1700,1700,1700,1700,770,0,8,59.2514790688339,3.927824000129476,1948.4888090000823,2560.327272727273
1709390494,10,GET,/slow,3.200000,0.000000,1400,1700,1700,1700,1800,1800,2200,2200,2200,2200,2200,260,0,1200.0,1278.8663365038672,366.6006329999618,3555.4882730002646,0.0
1709390494,10,,Aggregated,15.400000,0.000000,42,930,1100,1400,1800,2200,3400,4900,4900,4900,4900,1500,0,32,354.09345641934163,3.927824000129476,4920.737171000383,1352.9146666666666
1709390495,11,POST,/postData,4.400000,0.000000,910,1200,1700,1800,2200,3200,4900,4900,4900,4900,4900,478,0,41,331.51095684938264,30.210411000098247,4920.737171000383,123.5376569037657
1709390495,11,GET,/randStr,7.900000,0.000000,8,10,10,12,25,840,1700,2300,2300,2300,2300,785,0,8,63.01801139490618,3.927824000129476,2299.5940219998374,2554.580891719745
1709390495,11,GET,/slow,3.100000,0.000000,1400,1700,1700,1700,1800,1900,2300,2300,2300,2300,2300,265,0,1200.0,1280.7338006830375,366.6006329999618,3555.4882730002646,0.0
1709390495,11,,Aggregated,15.400000,0.000000,42,910,1100,1400,1800,2000,2500,4900,4900,4900,4900,1528,0,32,358.1975350130967,3.927824000129476,4920.737171000383,1351.0451570680627
1709390496,11,POST,/postData,5.100000,0.000000,930,1100,1700,1800,2200,3200,4900,4900,4900,4900,4900,484,0,41,337.9596905764562,30.210411000098247,4920.737171000383,123.73553719008264
1709390496,11,GET,/randStr,8.200000,0.000000,9,10,11,13,25,620,1700,2300,2300,2300,2300,796,0,8,62.31940472361866,3.927824000129476,2299.5940219998374,2557.084170854271
1709390496,11,GET,/slow,3.100000,0.000000,1200,1700,1700,1700,1800,1900,2300,2300,2300,2300,2300,268,0,1200.0,1280.334302794793,366.6006329999618,3555.4882730002646,0.0
1709390496,11,,Aggregated,16.400000,0.000000,40,840,1100,1200,1800,2000,2500,4900,4900,4900,4900,1548,0,32,359.3723059095675,3.927824000129476,4920.737171000383,1353.5704134366924
1709390497,11,POST,/postData,5.300000,0.000000,59,1100,1200,1700,1800,2500,4900,4900,4900,4900,4900,498,0,41,340.2333326445876,30.210411000098247,4920.737171000383,123.93775100401606
1709390497,11,GET,/randStr,8.800000,0.000000,9,10,12,13,25,840,1700,2300,2300,2300,2300,811,0,8,63.406847806412586,3.927824000129476,2299.5940219998374,2550.42663378545
1709390497,11,GET,/slow,3.000000,0.000000,1400,1700,1700,1800,1900,2300,2300,2300,2300,2300,2300,272,0,1200.0,1277.4002715220734,348.4451279996392,3555.4882730002646,0.0
1709390497,11,,Aggregated,17.100000,0.000000,40,350,1000,1100,1700,1900,2500,4900,4900,4900,4900,1581,0,32,359.4636477432068,3.927824000129476,4920.737171000383,1347.3225806451612
1709390498,11,POST,/postData,5.100000,0.000000,57,950,1400,1700,1800,2000,4900,4900,4900,4900,4900,517,0,41,345.34456142360756,30.210411000098247,4920.737171000383,123.43520309477756
1709390498,11,GET,/randStr,8.100000,0.000000,9,12,12,13,18,610,1100,1700,2300,2300,2300,828,0,8,62.9072644891322,3.927824000129476,2299.5940219998374,2549.187198067633
1709390498,11,GET,/slow,3.000000,0.000000,1400,1700,1700,1800,1900,2300,2300,2300,2300,2300,2300,276,0,1200.0,1275.8212688587098,348.4451279996392,3555.4882730002646,0.0
1709390498,11,,Aggregated,16.200000,0.000000,40,59,930,1100,1700,1800,2300,2500,4900,4900,4900,1621,0,32,359.5046412449173,3.927824000129476,4920.737171000383,1341.4824182603331
1709390499,11,POST,/postData,5.400000,0.000000,51,550,1100,1400,1800,1800,4900,4900,4900,4900,4900,530,0,42,337.9351471698214,30.210411000098247,4920.737171000383,124.02830188679245
1709390499,11,GET,/randStr,8.600000,0.000000,9,10,12,13,18,610,1100,1700,2300,2300,2300,842,0,8,62.647044133017836,3.927824000129476,2299.5940219998374,2540.2600950118763
1709390499,11,GET,/slow,2.900000,0.000000,1400,1700,1700,1800,1900,2300,2300,2300,2300,2300,2300,278,0,1200.0,1272.5578754820274,348.4451279996392,3555.4882730002646,0.0
1709390499,11,,Aggregated,16.900000,0.000000,40,55,620,1100,1700,1800,2300,2500,4900,4900,4900,1650,0,32,354.9245627539457,3.927824000129476,4920.737171000383,1336.1418181818183
1709390500,11,POST,/postData,6.900000,0.000000,52,550,1100,1400,1800,2000,4900,4900,4900,4900,4900,530,0,42,337.9351471698214,30.210411000098247,4920.737171000383,124.02830188679245
1709390500,11,GET,/randStr,10.300000,0.000000,9,11,12,13,18,560,840,1700,2300,2300,2300,842,0,8,62.647044133017836,3.927824000129476,2299.5940219998374,2540.2600950118763
1709390500,11,GET,/slow,3.100000,0.000000,1500,1700,1700,1800,1900,2300,2300,2300,2300,2300,2300,280,0,1200.0,1276.052146175013,348.4451279996392,3555.4882730002646,0.0
1709390500,11,,Aggregated,20.300000,0.000000,40,56,620,1100,1700,1800,2300,2500,4900,4900,4900,1652,0,32,356.62774823789977,3.927824000129476,4920.737171000383,1334.5242130750605
1709390501,11,POST,/postData,7.100000,0.000000,51,550,1100,1400,1800,2900,4900,4900,4900,4900,4900,537,0,42,358.1244257262664,30.210411000098247,4920.737171000383,124.36126629422719
1709390501,11,GET,/randStr,10.200000,0.000000,9,11,12,13,18,620,1700,2300,2300,2300,2300,848,0,8,64.03164443985968,3.927824000129476,2299.5940219998374,2538.291273584906
1709390501,11,GET,/slow,3.000000,0.000000,1500,1800,1800,1800,2300,3000,3100,3100,3100,3100,3100,285,0,1200.0,1288.9165891649263,348.4451279996392,3555.4882730002646,0.0
1709390501,11,,Aggregated,20.300000,0.000000,42,59,900,1100,1800,2300,3000,3100,4900,4900,4900,1670,0,33,367.6364544982097,3.927824000129476,4920.737171000383,1328.894011976048
1709390502,11,POST,/postData,7.800000,0.000000,55,550,1100,1400,1800,2900,4900,4900,4900,4900,4900,542,0,42,362.91308657011956,30.210411000098247,4920.737171000383,124.35055350553506
1709390502,11,GET,/randStr,10.500000,0.000000,9,12,14,16,410,840,1700,2300,2300,2300,2300,855,0,8,66.02127774386061,3.927824000129476,2299.5940219998374,2544.319298245614
1709390502,11,GET,/slow,3.000000,0.000000,1100,1700,1800,1800,2300,3000,3100,3100,3100,3100,3100,291,0,1200.0,1278.174115226817,348.4451279996392,3555.4882730002646,0.0
1709390502,11,,Aggregated,21.300000,0.000000,45,390,900,1100,1800,2300,3000,3100,4900,4900,4900,1688,0,33,370.3173891723989,3.927824000129476,4920.737171000383,1328.6676540284361
1709390503,11,POST,/postData,7.800000,0.000000,55,440,1100,1200,1800,2900,3000,3100,3100,3100,3100,542,0,42,362.91308657011956,30.210411000098247,4920.737171000383,124.35055350553506
1709390503,11,GET,/randStr,10.500000,0.000000,9,12,14,16,560,840,1700,2300,2300,2300,2300,856,0,8,66.64015161098217,3.927824000129476,2299.5940219998374,2545.0023364485983
1709390503,11,GET,/slow,3.000000,0.000000,1100,1600,1700,1800,2300,3000,3100,3100,3100,3100,3100,293,0,1200.0,1274.7942991024022,348.4451279996392,3555.4882730002646,0.0
1709390503,11,,Aggregated,21.300000,0.000000,45,440,850,1100,1700,2300,3000,3100,3100,3100,3100,1691,0,33,370.9388482182196,3.927824000129476,4920.737171000383,1328.16085156712
1709390504,11,POST,/postData,8.400000,0.000000,57,930,1200,1700,2000,2900,3100,3300,3300,3300,3300,548,0,42,376.60325468249124,30.210411000098247,4920.737171000383,124.27919708029196
1709390504,11,GET,/randStr,10.100000,0.000000,10,12,14,16,560,900,1500,1700,1700,1700,1700,866,0,8,68.69765371593577,3.927824000129476,2299.5940219998374,2559.2401847575056
1709390504,11,GET,/slow,3.300000,0.000000,1100,1600,1800,1900,2300,3000,3100,3100,3100,3100,3100,297,0,1200.0,1282.4136859528744,348.4451279996392,3555.4882730002646,0.0
1709390504,11,,Aggregated,21.800000,0.000000,48,560,1100,1200,1800,2400,3000,3100,3300,3300,3300,1711,0,33,377.9939312752831,3.927824000129476,4920.737171000383,1335.1297486849796
1709390505,12,POST,/postData,8.100000,0.000000,57,550,1400,1700,1900,2900,3100,3300,3300,3300,3300,549,0,42,378.53501305465386,30.210411000098247,4920.737171000383,124.27868852459017
1709390505,12,GET,/randStr,9.400000,0.000000,10,12,15,16,600,1300,1500,1700,1700,1700,1700,869,0,8,71.53073149942502,3.927824000129476,2299.5940219998374,2559.3751438434983
1709390505,12,GET,/slow,3.600000,0.000000,1100,1600,1700,1800,2300,3000,3100,3100,3100,3100,3100,301,0,1200.0,1279.7644175614744,348.4451279996392,3555.4882730002646,0.0
1709390505,12,,Aggregated,21.100000,0.000000,48,560,1100,1300,1700,2400,3000,3100,3300,3300,3300,1719,0,33,381.1431166527104,3.927824000129476,4920.737171000383,1333.522978475858
1709390506,12,POST,/postData,7.200000,0.000000,54,67,1100,1400,2300,2900,3100,3300,3300,3300,3300,562,0,42,375.016512795382,30.210411000098247,4920.737171000383,124.35765124555161
1709390506,12,GET,/randStr,8.700000,0.000000,10,12,14,15,600,1300,1500,1700,1700,1700,1700,889,0,8,71.73850122834793,3.927824000129476,2299.5940219998374,2546.980877390326
1709390506,12,GET,/slow,3.400000,0.000000,1200,1600,1800,1800,2300,3000,3100,3100,3100,3100,3100,302,0,1200.0,1281.6042081788212,348.4451279996392,3555.4882730002646,0.0
1709390506,12,,Aggregated,19.300000,0.000000,45,380,800,1200,1700,2300,3000,3100,3300,3300,3300,1753,0,33,377.398333515693,3.927824000129476,4920.737171000383,1331.5202509982887
1709390507,12,POST,/postData,7.300000,0.000000,51,67,1400,1700,2900,3000,3300,5200,5200,5200,5200,566,0,42,385.2839614116699,30.210411000098247,5230.903497999861,124.29681978798587
1709390507,12,GET,/randStr,8.400000,0.000000,9,12,14,16,770,1300,1400,1500,1500,1500,1500,895,0,8,72.46791489832555,3.927824000129476,2299.5940219998374,2547.1296089385473
1709390507,12,GET,/slow,3.600000,0.000000,1300,1700,1800,1900,2400,3100,3100,3100,3100,3100,3100,305,0,1200.0,1288.8132214032912,348.4451279996392,3555.4882730002646,0.0
1709390507,12,,Aggregated,19.300000,0.000000,45,490,950,1300,1900,2900,3100,3300,5200,5200,5200,1766,0,33,382.7958881772424,3.927824000129476,5230.903497999861,1330.7095130237826
1709390508,12,POST,/postData,7.600000,0.000000,54,91,1600,1900,2900,3300,4100,5200,5200,5200,5200,573,0,43,393.80902963177147,30.210411000098247,5230.903497999861,124.46247818499127
1709390508,12,GET,/randStr,9.300000,0.000000,9,12,14,22,1000,1300,1400,1500,1500,1500,1500,897,0,8,72.3234012474938,3.927824000129476,2299.5940219998374,2551.4771460423635
1709390508,12,GET,/slow,3.600000,0.000000,1300,1600,1800,1900,2400,3100,3100,3100,3100,3100,3100,309,0,1200.0,1289.0387662038945,348.4451279996392,3555.4882730002646,0.0
1709390508,12,,Aggregated,20.500000,0.000000,49,770,1100,1400,2000,3000,3100,4100,5200,5200,5200,1779,0,33,387.20609536537967,3.927824000129476,5230.903497999861,1326.58347386172
1709390509,12,POST,/postData,7.800000,0.000000,55,850,1600,2000,2900,3300,4100,5200,5200,5200,5200,575,0,43,398.8549868956613,30.210411000098247,5230.903497999861,124.44521739130435
1709390509,12,GET,/randStr,9.300000,0.000000,10,13,16,22,900,1300,1400,1500,1500,1500,1500,904,0,8,72.56505302323214,3.927824000129476,2299.5940219998374,2551.4314159292035
1709390509,12,GET,/slow,3.400000,0.000000,1300,1800,1900,1900,2400,3100,3100,3100,3100,3100,3100,311,0,1200.0,1290.3857909389176,348.4451279996392,3555.4882730002646,0.0
1709390509,12,,Aggregated,20.500000,0.000000,58,980,1400,1600,2400,3000,3300,4100,5200,5200,5200,1790,0,33,388.9667074748662,3.927824000129476,5230.903497999861,1328.5195530726257
1709390510,12,POST,/postData,6.400000,0.000000,67,1100,1700,2300,3000,4100,4200,5200,5200,5200,5200,588,0,43,403.8329438928679,30.210411000098247,5230.903497999861,124.35204081632654
1709390510,12,GET,/randStr,8.100000,0.000000,10,14,18,22,1000,1300,1400,1500,1500,1500,1500,923,0,8,74.27585121126799,3.927824000129476,2299.5940219998374,2554.136511375948
1709390510,12,GET,/slow,3.200000,0.000000,1300,1600,1800,1900,3000,3100,3100,3100,3100,3100,3100,317,0,1200.0,1289.7886558612104,348.4451279996392,3555.4882730002646,0.0
1709390510,12,,Aggregated,17.700000,0.000000,57,770,1300,1400,2300,3000,3300,4200,5200,5200,5200,1828,0,33,391.0685916767016,3.927824000129476,5230.903497999861,1329.6427789934355
1709390511,12,POST,/postData,5.600000,0.000000,65,710,1600,1900,3300,4200,5200,5900,5900,5900,5900,596,0,43,416.7022039127625,30.210411000098247,5860.329410000304,124.29362416107382
1709390511,12,GET,/randStr,6.900000,0.000000,10,14,18,21,1000,1300,1400,1400,1400,1400,1400,927,0,8,74.0060351240568,3.927824000129476,2299.5940219998374,2559.9309600863
1709390511,12,GET,/slow,3.300000,0.000000,1200,1600,1800,1900,2400,3000,3100,3100,3100,3100,3100,321,0,1200.0,1291.3597076542171,330.80006999989564,3555.4882730002646,0.0
1709390511,12,,Aggregated,15.800000,0.000000,55,670,1100,1300,2000,2900,4100,5200,5900,5900,5900,1844,0,33,396.6836085949085,3.927824000129476,5860.329410000304,1327.0797180043385
1709390513,12,POST,/postData,4.500000,0.000000,65,740,1600,1900,3300,4200,5200,5900,5900,5900,5900,598,0,43,420.7020649030203,30.210411000098247,5860.329410000304,124.40468227424749
1709390513,12,GET,/randStr,6.200000,0.000000,10,13,15,20,1000,1400,1400,1700,1700,1700,1700,930,0,8,76.29994987096819,3.927824000129476,2299.5940219998374,2560.5462365591397
